county_fips,eji_score
13077,0.33841481481481483
13079,0.5761999999999999
13081,0.8642666666666666
13083,0.36978
13085,0.17438571428571428
13087,0.739175
13089,-9.368475862068966
13091,0.6605571428571428
13093,0.7103666666666667
13095,0.8076689655172413
13097,0.38601612903225807
13099,0.76102
13101,0.43295
13103,0.2400125
13105,0.7522666666666668
13107,0.7223333333333334
13109,0.8439333333333333
13111,0.51654
13113,0.24221249999999997
13115,0.61275
13117,0.09798333333333333
13119,0.5833875000000001
13121,-8.771486544342508
13123,0.5646625000000001
13125,0.6715
13127,0.47136
13129,0.5659466666666667
13131,0.642725
13133,0.5933875
13135,0.31877227272727277
13137,0.5485454545454546
13139,0.47512
13141,0.7552
13143,0.44705
13145,0.2930428571428571
13147,0.49722
13149,0.4845333333333333
13151,0.32705254237288134
13153,0.4621447368421052
13155,0.6213666666666667
13157,0.3020294117647059
13159,0.4911
13161,0.7970200000000001
13163,0.8428
13165,0.78965
13167,0.675225
13169,0.4894333333333333
13171,0.459225
13173,0.5926
13175,0.6681357142857143
13177,0.2127
13179,0.5020882352941177
13181,0.6311
13183,-199.39198
13185,0.5551310344827587
13187,0.32635000000000003
13189,0.7212166666666667
13191,-142.2241
13193,0.8616
13195,0.5384571428571429
13197,0.7142999999999999
13199,0.6976857142857142
13201,0.7254666666666667
13205,0.8235285714285715
13207,0.46132
13209,0.5249333333333334
13211,0.4144333333333334
13213,0.48108000000000006
13215,-16.276601694915254
13217,0.5285545454545454
13219,0.14065454545454548
13221,0.3777166666666667
13223,0.14115757575757576
13225,0.686525
13227,0.44784444444444443
13229,0.5030166666666667
13231,0.18524000000000002
13233,0.7499
13235,0.62025
13237,0.5485625
13239,0.8127
13241,0.381425
13243,0.811
13245,0.7357214285714286
13247,0.5544875
13249,0.38995
13251,0.7122666666666667
13253,0.7748333333333334
13255,0.6758235294117647
13257,0.6411
13259,0.5998
13261,0.7647875
13263,0.6379666666666667
13265,0.6278
13267,0.6134285714285715
13269,0.754325
13271,0.6989
13273,0.771875
13275,0.6430857142857143
13277,0.63935
13279,0.6386666666666667
13281,0.43689999999999996
13283,0.86695
13285,0.5682444444444444
13287,0.8593999999999999
13289,0.7597333333333333
13291,0.423225
13293,0.6226125
13295,0.5739944444444444
13297,0.36876
13299,0.77552
13301,0.7968999999999999
13303,0.7434
13305,0.7758285714285714
13307,0.7758
13309,0.79715
13311,0.3831777777777778
13313,0.5442772727272728
13315,0.655
13317,0.798625
13319,0.7404000000000001
13321,0.6807666666666666
15001,-999.0
15003,-999.0
15005,-999.0
15007,-999.0
15009,-999.0
16001,0.18593100775193797
16003,0.48210000000000003
16005,0.5518041666666667
16007,0.55205
16009,0.92995
16011,0.54894
16013,0.2207875
16015,0.3266
16017,0.5017125
16019,0.38361666666666666
16021,0.76175
16023,0.8886
16025,0.4495
16027,0.4255907407407407
16029,0.5871
16031,0.49865
16033,0.7806
16035,0.7183999999999999
16037,0.4863
16039,0.5561857142857143
16041,0.2691
16043,0.413725
16045,0.5012749999999999
16047,0.58035
16049,0.5768333333333333
16051,0.21209999999999998
16053,0.6015166666666666
16055,0.45114102564102565
16057,0.29706666666666665
16059,0.5607666666666667
16061,0.6236333333333334
16063,0.4558
16065,0.3417545454545455
16067,0.5592
16069,0.59934
16071,0.3502
16073,0.6795666666666667
